text,label
I visited my grandparents and then we baked cookies for the kids in Glenview. (reworded),benign
A strange smell was spotted beside the old warehouse reported by Rohit Sethi in Elmhurst at this morning.,suspicious
A unknown person was spotted near the bridge reported by Ishaan Tomar in Elmhurst at dusk.,suspicious
Pooja Verma noticed an unattended bag near the power plant and reported it.,suspicious
Sameer Gandhi reported that mortars targeted on the bridge causing casualties.,critical
People saw an unmarked van acting strange at the delivery dock reported by Sahil Mishra.,suspicious
A group used car bombing to attack civilians at the protest reported by Sahil Solanki.,critical
Friends met a friend for coffee and then She sent a voice note in Fairview.,benign
Automatic weapons was observed at the school reported by Zoya Chawla at late night.,critical
A loitering stranger was spotted at the delivery dock reported by Nikhil Chawla in Copperfield at last night.,suspicious
People saw an odd vehicle acting strange near the station reported by Kabir Nair.,suspicious
Yusuf Menon reported that armed group targeted in the market causing casualties.,critical
Security found an drone hovering near the station that kept pace near the gates.,suspicious
I visited my grandparents and then we repaired the bicycle chain in Stonebridge.,benign
People saw an drone hovering acting strange below the overpass reported by Kiran Sharma.,suspicious
Authorities confirmed ambush planted near the embassy reported by Kavita Saxena.,critical
I attended a local concert reported by Rina Prasad in Rosewood at yesterday.,benign
Authorities confirmed hostage situation planted near the embassy reported by Nikhil Verma.,critical
There was an drone hovering near the power plant someone kept asking about security.,suspicious
Explosive device was observed at the fuel depot reported by Ishita Nambiar at this morning.,critical
I checked in at the library reported by Priya Shah in Meadowbrook at midnight.,benign
Deepak Patel reported that bomb targeted in the hospital causing casualties.,critical
I cooked dinner together reported by Ishaan Chopra in Harborview at dawn.,benign
Kiran Malhotra said I visited my grandparents in Andremouth.,benign
She gifted a scarf yesterday reported by Kavita Shah in Ivywood.,benign
Anil Chopra and Simran Joshi cleaned the attic in Greenvale this this afternoon.,benign
"Security found an drone hovering beside the interestingly, old warehouse that refused to show ID.",suspicious
Authorities confirmed sniper attack planted on the highway reported by Sana Roy.,critical
Anil Naik reported that ambush targeted during the parade causing casualties.,critical
A strange smell was spotted outside the stadium reported by Sana Bhardwaj in Southport at early morning.,suspicious
Witnesses said chemical release attack happened at the temple reported by Rina Menon.,critical
Priya Chawla noticed an unknown person near the bridge and reported it.,suspicious
There was an unmarked van outside the stadium someone left a box unattended. (reworded),suspicious
Mass casualty attack was observed inside the station reported by Vikram Prasad at midnight.,critical
Friends cleaned the attic and then We booked tickets for the weekend in Hillcrest.,benign
I cooked dinner together reported by Kabir Roy in Easton at early morning.,benign
People saw an drone hovering acting strange behind the mall reported by Rohit Jha.,suspicious
People saw an someone taking pictures acting strange outside the stadium reported by Priya Singh.,suspicious
Security found an drone hovering near the power plant that kept pace near the gates.,suspicious
Alia Menon reported that RPG targeted on the bridge causing casualties.,critical
Authorities confirmed car bombing planted at the temple reported by Kavya Mehta.,critical
A masked individual was spotted below the overpass reported by Ananya Kapoor in Newgate at last night.,suspicious
Aditya Sharma and Priya Bhatt baked cookies for the kids in Foxdale this this evening.,benign
Varun Reddy said He bought fresh flowers in Northhaven.,benign
"Security found an unmarked van beside the often, old warehouse that was peering through windows.",suspicious
Ishita Kulkarni said He smiled and waved in Milltown.,benign
I wrote an email to HR reported by Priya Chawla in Elmhurst at evening.,benign
People saw an masked individual acting strange near the power plant reported by Fatima Verma.,suspicious
Grenade was observed at the temple reported by Rakesh Mishra at evening.,critical
Authorities confirmed suicide bomber planted in the refugee camp reported by Alia Ghosh.,critical
A unknown person was spotted around the temple reported by Omar Pandey in Harborview at last night.,suspicious
Pranav Solanki noticed an loitering stranger near the bridge and reported it.,suspicious
Authorities confirmed IEDs planted at the school reported by Aarav Sethi.,critical
There was an someone taking pictures outside the stadium someone was sketching the layout.,suspicious
I helped a neighbor carry groceries reported by Laila Bhardwaj in Northhaven at evening.,benign
People saw an loitering stranger acting strange around the temple reported by Nisha Mishra.,suspicious
People saw an suspicious note acting strange outside the stadium reported by Fatima Gandhi.,suspicious
"Security found an suspicious note outside from a practical perspective, the stadium that refused to show ID.",suspicious
Ambush was observed in the hospital reported by Amit Jha at early morning.,critical
Authorities confirmed shooting planted at the concert reported by Ishaan Saxena.,critical
Detonation was observed at the concert reported by Karan Jain at yesterday.,critical
She gifted a scarf yesterday reported by Vihaan Naik in Cedar Grove.,benign
Varun Dutta reported that RPG targeted in the refugee camp causing casualties.,critical
Sameer Reddy reported that RPG targeted at the temple causing casualties.,critical
A group used suicide bomber to attack civilians at the concert reported by Aditya Trivedi.,critical
Ila Gill reported that grenade targeted at the school causing casualties.,critical
Simran Bhagat noticed an someone taking pictures near the bridge and reported it.,suspicious
Authorities confirmed chemical release planted inside the station reported by Kavita Das.,critical
He bought fresh flowers yesterday reported by Tara Roy in Greenvale.,benign
Authorities confirmed IEDs planted on the highway reported by Zoya Naik.,critical
There was an masked individual at the delivery dock someone seemed to record exits. (rephrased),suspicious
Sahil Joshi and Kavita Saxena watched the new series in Ivywood this midnight.,benign
A group used explosive device to attack civilians at the school reported by Pranav Shah.,critical
I joined a painting class reported by Rohit Sharma in Cliffside at midnight.,benign
He enrolled in the online course and then we attended a local concert in Cliffside.,benign
Sara Gandhi and Neha Bhardwaj donated clothes to the shelter in Cedar Grove this this morning.,benign
Arjun Sethi reported that explosive device targeted on the highway causing casualties.,critical
Zara Bhattacharya reported that mass casualty attack targeted during the parade causing casualties.,critical
There was an suspicious note outside the stadium someone left a box unattended. (reworded),suspicious
